beginyear,vibrant,LightVibrant,closest_color,Muted,LightMuted,DarkMuted,Image URL
1874,#8a7040,,#8a7040,,,,"https://api.nga.gov/iiif/240e0ed1-e565-4ad9-b695-0376d5c8d95e/full/!200,200/0/default.jpg"
1874,#b19444,#f4e5c2,#695b2f,#9a8e54,#ccc4a4,#574e28,"https://api.nga.gov/iiif/626453f8-e7b0-453c-a0f4-ff7d21a0f2a3/full/!200,200/0/default.jpg"
1874,#b1983e,#e7c86f,#443b05,#a79859,#c0b37c,#847c3c,"https://api.nga.gov/iiif/9fdba581-b3f5-43c5-977a-f0d4c4835581/full/!200,200/0/default.jpg"
1874,#54b85c,#d4c5a3,#265d2b,#818e7b,#ccbc9b,#42675a,"https://api.nga.gov/iiif/bb8d8019-7d4b-4b27-8098-436ff7b1d3f6/full/!200,200/0/default.jpg"
1874,#bc9c1c,,#bc9c1c,,,,"https://api.nga.gov/iiif/b580ff1e-a8d3-4361-b8c1-1bb6726cf2f9/full/!200,200/0/default.jpg"
1874,#989231,#dcdc94,#696324,#92924c,#bac49c,#404f3c,"https://api.nga.gov/iiif/33e69f85-6eec-4d80-8ddd-48fde0795bef/full/!200,200/0/default.jpg"
1874,#44a4bc,#eed1c1,#9c8444,#628b96,#c1bead,#414340,"https://api.nga.gov/iiif/7372b15a-3830-43bf-8c41-4836619312b7/full/!200,200/0/default.jpg"
1874,#e4c844,#e1d4bc,#9a5b25,#bc8c74,#d4cbb9,,"https://api.nga.gov/iiif/aa4304ee-6168-4bde-99fd-d3416dd4b527/full/!200,200/0/default.jpg"
1874,#bc6444,,#bc6444,,,,"https://api.nga.gov/iiif/e448a88b-b7c1-486e-9995-9c96d611faff/full/!200,200/0/default.jpg"
1874,#b47454,#d6a46e,#5c4c1d,#918973,#8a9785,#402e1e,"https://api.nga.gov/iiif/2a956a8c-a9a5-4567-ab5f-f60a768ed49a/full/!200,200/0/default.jpg"
1874,#bea242,#e0e0b4,#746414,#a49c54,#bcac94,#665639,"https://api.nga.gov/iiif/acbd1fe8-dafc-43c8-a26b-a6bad6383b5d/full/!200,200/0/default.jpg"
1874,#b9935c,,#b9935c,,,,"https://api.nga.gov/iiif/7408044a-5130-49b9-bf8e-5ef5133bad98/full/!200,200/0/default.jpg"
1874,#98633b,#cebc95,#643922,#9c8c64,#beb48f,#4c3c24,"https://api.nga.gov/iiif/4e2c5d2f-48a5-4119-a0ad-65b7f8e13b85/full/!200,200/0/default.jpg"
1874,#6c462e,,#6c462e,,,,"https://api.nga.gov/iiif/88b584ac-904a-41f6-ae3a-0bada5224a3e/full/!200,200/0/default.jpg"
1874,#8d6922,,#8d6922,,,,"https://api.nga.gov/iiif/96adf641-cc97-46de-8447-ebfb678b9840/full/!200,200/0/default.jpg"
1875,#c4986c,,#c4986c,,,,"https://api.nga.gov/iiif/dcde3408-0a60-4a75-9ff7-d4b86aa888f1/full/!200,200/0/default.jpg"
1875,#e0bc80,#e7c89d,#844c3c,#968c65,#c9bc92,#3a362c,"https://api.nga.gov/iiif/67e0fd82-fc9e-4118-bc9d-8b9ce7aabb1c/full/!200,200/0/default.jpg"
1875,#a8944c,#e4c79c,#3b5e27,#9e9d6a,#d4c49b,#334525,"https://api.nga.gov/iiif/b2c9384b-cb81-491a-9a3b-eefe71336ac6/full/!200,200/0/default.jpg"
1875,#d8aa3c,#e9c48e,#61601a,#968352,#aca4c6,#68692d,"https://api.nga.gov/iiif/e09b8a48-bce4-465e-ab99-95b6b5833130/full/!200,200/0/default.jpg"
1875,#ac854e,#f1dda6,#744c1c,#846b41,#bca87c,#4e4333,"https://api.nga.gov/iiif/374fda41-5b38-4cad-82e1-070612ae14f3/full/!200,200/0/default.jpg"
1875,#903028,,#903028,,,,"https://api.nga.gov/iiif/fbc1ce61-2a72-4cc8-8626-60c5a45110ec/full/!200,200/0/default.jpg"
1875,#c4902c,#dccc74,#5c5024,#a9a05c,,,"https://api.nga.gov/iiif/66525870-5e57-46db-83ef-f9376f9a8949/full/!200,200/0/default.jpg"
1875,#83b6cc,#9cc2d4,#234d51,#79928d,#a8bec2,#344f53,"https://api.nga.gov/iiif/ce2e25da-4383-426f-933b-e06c3fabac1f/full/!200,200/0/default.jpg"
1875,#c0a05a,#d6bd71,#615428,#8e774f,#c5b28d,#444023,"https://api.nga.gov/iiif/b0aa3afc-ad2c-46e3-8cc4-fe4b2d6e644e/full/!200,200/0/default.jpg"
1875,#9e7232,,#9e7232,,,,"https://api.nga.gov/iiif/d8da7536-7ce0-430c-867f-c146b9305c79/full/!200,200/0/default.jpg"
1875,#3844a4,#9ec2d4,#684820,#8f9268,#a4bdc8,#345231,"https://api.nga.gov/iiif/b1ba636f-04e3-4962-8343-a0f7127a8152/full/!200,200/0/default.jpg"
1875,#68b03c,,#68b03c,,,,"https://api.nga.gov/iiif/1c2440bb-63a8-434b-8cd9-8307226aa917/full/!200,200/0/default.jpg"
1875,#747c34,,#747c34,,,,"https://api.nga.gov/iiif/0191f5a7-69f5-4e95-a9cf-11fa232f6db2/full/!200,200/0/default.jpg"
1875,#ccbc34,#9cd4b8,#185423,#84bca4,#b3d3ba,#244e22,"https://api.nga.gov/iiif/b0b95e13-049b-4e56-9189-ebd9842ab4c0/full/!200,200/0/default.jpg"
1875,#d4bc83,#dcbd88,#835b3e,#a68c5c,#ccb48c,#4f3d2e,"https://api.nga.gov/iiif/c4fd842d-f7b7-440a-9bb7-77fb50d0fdad/full/!200,200/0/default.jpg"
1875,#6c9cc4,#a5c3dc,#184c38,#5d809d,#a8c2d4,#3a523d,"https://api.nga.gov/iiif/99758d9d-c10b-4d02-a198-7e49afb1f3a6/full/!200,200/0/default.jpg"
1875,#7c5c34,#ccb494,#5d4527,#a38d6a,#cec4ae,#346454,"https://api.nga.gov/iiif/16d3f97b-02d2-4b95-a6c6-41385098d873/full/!200,200/0/default.jpg"
1875,#c9a754,#e6be62,#56351d,#b39153,#d4c49b,#563e2e,"https://api.nga.gov/iiif/7c21205d-d77c-43b1-bca1-5598e912051c/full/!200,200/0/default.jpg"
1875,#7c4431,#d4b596,#5d442c,#9c7458,#c0bc94,#4e3b2d,"https://api.nga.gov/iiif/de58e33a-5e3f-48a7-8e81-60fd18006772/full/!200,200/0/default.jpg"
1875,#a48049,#dfcea6,#694c27,#b49760,#c4b391,#8c6e3f,"https://api.nga.gov/iiif/8531ee6c-2c7f-4b50-ac0b-e1e64d4e121d/full/!200,200/0/default.jpg"
1875,#b44824,#dbc896,#4c3a24,#a47059,#c1b396,#4c3c2c,"https://api.nga.gov/iiif/d96730f9-b64b-47dc-bce9-27f670375816/full/!200,200/0/default.jpg"
1875,#c43070,#e0c0a2,#612f24,#a47454,#d4ac9c,#34241c,"https://api.nga.gov/iiif/3957d0b7-ae16-48b6-8046-dcf8bbd3ec1e/full/!200,200/0/default.jpg"
1875,#885820,,#885820,,,,"https://api.nga.gov/iiif/d72d916c-74df-4bc4-9b86-97b65b158042/full/!200,200/0/default.jpg"
1875,#be926c,#e4cb9b,#5b4028,#896f56,#ccb694,#6f6a47,"https://api.nga.gov/iiif/27baf3ca-13f4-43ae-a17c-9d50785f526f/full/!200,200/0/default.jpg"
1876,#bc8434,#f1c376,#84541c,#9c804b,#b4a578,#54442c,"https://api.nga.gov/iiif/d4a69099-913e-4403-aa45-9008d53e4ff1/full/!200,200/0/default.jpg"
1876,#f0bd68,#e4a454,#64441a,#aa9d66,#beac68,#3e3c2e,"https://api.nga.gov/iiif/de5e64f1-9e54-4927-8127-0da63e849f06/full/!200,200/0/default.jpg"
1876,#80c87c,#dcc4ad,#2a5d27,#9c8c5c,#d4c0a8,#615c46,"https://api.nga.gov/iiif/312e50b3-c177-4469-801f-35a718c9d00d/full/!200,200/0/default.jpg"
1876,#c29d52,#ceb47d,#624d22,#90996a,#c4bb9c,#386448,"https://api.nga.gov/iiif/b41b3b70-af77-439b-a980-4e1434070111/full/!200,200/0/default.jpg"
1876,#a45c40,#d5c2a7,#04244c,#4e855b,#ccbda8,#3f744c,"https://api.nga.gov/iiif/bcc517e0-84c3-4e21-8c08-c9a0181ced29/full/!200,200/0/default.jpg"
1876,#709038,,#709038,,,,"https://api.nga.gov/iiif/b9fdc3a3-67a5-4003-9850-8b8f9bde244c/full/!200,200/0/default.jpg"
1876,#78ac40,,#78ac40,,,,"https://api.nga.gov/iiif/823405e0-599f-4fd8-ae71-4d901edc36b0/full/!200,200/0/default.jpg"
1876,#ccb382,#e4c08d,#5b3e24,#a28c5c,#d1bc94,#30443f,"https://api.nga.gov/iiif/535245c8-9921-4526-8d1f-f67d80fa6bec/full/!200,200/0/default.jpg"
1876,#8f8026,#dbaf69,#7c6c1a,#94844c,#beaa8e,#4f4424,"https://api.nga.gov/iiif/8eb4cca4-f727-4e49-b416-6d1b2938a803/full/!200,200/0/default.jpg"
1876,#b1791a,#f9dca1,#601808,#947e53,#d1c29c,#382b1b,"https://api.nga.gov/iiif/c44f5e8f-3b05-4759-80ba-193ef76ebb46/full/!200,200/0/default.jpg"
1876,#bc8c6c,#dfc09e,#5f472c,#8e6c4e,#ceb599,#5c3c30,"https://api.nga.gov/iiif/05a612fd-23ad-4862-8ba2-84811c563c5a/full/!200,200/0/default.jpg"
1876,#6bba44,#e4ccc4,#2c4c1c,#948a61,#ccb8ae,#2c4c2a,"https://api.nga.gov/iiif/6204adde-7a80-4bb8-b01f-e1802269850a/full/!200,200/0/default.jpg"
1876,#b08f59,#c8a166,#5c2c0c,#927442,,,"https://api.nga.gov/iiif/81fe0da8-b374-4749-90f1-d39b9c3d80b6/full/!200,200/0/default.jpg"
1876,#b0782c,#c8b483,#645424,#96855f,#bcac84,#4e412a,"https://api.nga.gov/iiif/03619368-16a1-4888-a7bb-a6d5520f0fc1/full/!200,200/0/default.jpg"
1876,#a9844c,#c4a46c,#7e4d14,#7a7f72,#c5cab3,#4e3c26,"https://api.nga.gov/iiif/b5657933-52bc-4bfa-9bb9-12ea235e7198/full/!200,200/0/default.jpg"
1876,#986020,,#986020,,,,"https://api.nga.gov/iiif/1f56dea6-546c-4576-9596-0bf20f1c60e5/full/!200,200/0/default.jpg"
1876,#b18c54,#e1bb7e,#5a481c,#907850,#b9a273,#715c31,"https://api.nga.gov/iiif/7a6e9543-98a0-481f-a9ef-c5abbb0d3103/full/!200,200/0/default.jpg"
1876,#7f6227,#e4c49c,#543c0b,#a48c5c,#caba94,#564626,"https://api.nga.gov/iiif/efe2953f-aa9e-48f0-984a-d3bb2a36e64b/full/!200,200/0/default.jpg"
1877,#c8903e,#dca45c,#8c541c,#b48e5a,,,"https://api.nga.gov/iiif/9dfe8016-b5ae-4f38-adfb-39dbc2ec4eaf/full/!200,200/0/default.jpg"
1877,#efb94a,,#efb94a,,,,"https://api.nga.gov/iiif/3b018e6e-25f6-48f8-b7d8-0ce9e5596d8f/full/!200,200/0/default.jpg"
1877,#95822a,#b58d64,#544c1c,#887452,,,"https://api.nga.gov/iiif/6b3f3a90-5a40-4707-9ce0-cd352c4f1265/full/!200,200/0/default.jpg"
1877,#9c3c4c,#d0e894,#943c4c,#708891,#c1c6c2,#2a2032,"https://api.nga.gov/iiif/83d4f5b6-7e34-456a-a1bc-470e4838bf3b/full/!200,200/0/default.jpg"
1877,#326c77,#7cb4c4,#27524d,#69a2ad,#b4cdcb,#3d6159,"https://api.nga.gov/iiif/a167f440-ad1c-481e-ada0-2f6962d54e64/full/!200,200/0/default.jpg"
1877,#d8a040,#f0d8a4,#5a4525,#937b59,#c4ad8b,#705a34,"https://api.nga.gov/iiif/9d96691b-10b2-44c9-8670-a642e0cd9ce2/full/!200,200/0/default.jpg"
1877,#80a030,#d4c48c,#7c4428,#a08a58,#bcbc9c,#454434,"https://api.nga.gov/iiif/ce2428ad-dd31-4049-8f9a-d63ae483070e/full/!200,200/0/default.jpg"
1877,#eab269,#fcbc74,#5e4b24,#a0914a,#bdad74,#4c3e23,"https://api.nga.gov/iiif/7577f78d-d44a-413b-b50c-ae30b5ebc882/full/!200,200/0/default.jpg"
1877,#c9b076,#debead,#7b5f35,#94825b,#d0b3ab,#563235,"https://api.nga.gov/iiif/034ec3ed-7a47-4f14-aa8a-ce48cb6e11a5/full/!200,200/0/default.jpg"
1877,#9c5434,,#9c5434,,,,"https://api.nga.gov/iiif/6811986f-e19e-4f8e-bb02-d26603a9dd72/full/!200,200/0/default.jpg"
1877,#c4b46c,#f0d48d,#16353a,#5b8b8e,#c4bc9b,#345657,"https://api.nga.gov/iiif/3313430c-1c8b-4b56-9563-7b20a070c6ef/full/!200,200/0/default.jpg"
1877,#745434,,#745434,,,,"https://api.nga.gov/iiif/fe3e5fc8-c028-4099-aacf-c96e806715c6/full/!200,200/0/default.jpg"
1877,#744c2c,,#744c2c,,,,"https://api.nga.gov/iiif/9b65e8fc-64e8-429f-948a-4073d5f5478f/full/!200,200/0/default.jpg"
1877,#844c24,,#844c24,,,,"https://api.nga.gov/iiif/3d26f129-aa76-4f97-b64d-bc0d4157207c/full/!200,200/0/default.jpg"
1877,#50b498,,#50b498,,,,"https://api.nga.gov/iiif/8bffe28f-ef5b-4098-9356-ff5a5d70cbb1/full/!200,200/0/default.jpg"
1878,#68b5d4,#7fc6e0,#71502e,#8a866b,#8abac8,#53482f,"https://api.nga.gov/iiif/69488295-78f1-4671-b868-7a8f377d3b90/full/!200,200/0/default.jpg"
1878,#c0b477,#d7c4a7,#6c342c,#8b8477,#ccbea6,#423038,"https://api.nga.gov/iiif/51d16240-71d8-4332-8d8e-b5f1b211a06a/full/!200,200/0/default.jpg"
1878,#28983c,,#28983c,,,,"https://api.nga.gov/iiif/1d276dec-659b-498d-a603-71c97aa3452e/full/!200,200/0/default.jpg"
1878,#bd672d,#f4bf85,#b14627,#a1876e,#bca993,#505f58,"https://api.nga.gov/iiif/62cb319e-f061-4f42-b76b-1b92f57a8e07/full/!200,200/0/default.jpg"
1878,#388891,,#388891,,,,"https://api.nga.gov/iiif/6dc9ca49-ea8c-4314-985a-ba2cfc3965cd/full/!200,200/0/default.jpg"
1878,#945c44,#e4cea8,#64441c,#9c9878,#c5bb9e,#634f34,"https://api.nga.gov/iiif/598c115e-1b8d-4bfa-8aeb-6a60430e6f05/full/!200,200/0/default.jpg"
1878,#b58d4c,#d8be9d,#4b391c,#a57d54,#ccb496,#5c462c,"https://api.nga.gov/iiif/afd5c612-5852-49f1-9f10-2ce7a849e900/full/!200,200/0/default.jpg"
1878,#988a28,#d9cda1,#717212,#807246,#c7b78b,#474b2d,"https://api.nga.gov/iiif/94c5f4be-a130-4fd2-8de7-3992bf7421a6/full/!200,200/0/default.jpg"
1878,#947444,#a0d4b8,#5a4729,#998a79,#d0d0c0,#433c35,"https://api.nga.gov/iiif/4782b084-1cb8-430d-a1c8-9fd4ba67ee40/full/!200,200/0/default.jpg"
1879,#a46244,#9ec1de,#245060,#a66f5c,#afb8c1,#394a4d,"https://api.nga.gov/iiif/1153f2b7-bfe6-4159-8ca4-211ce86564b1/full/!200,200/0/default.jpg"
1879,#c49f82,#ccbc94,#244654,#8c7d63,#b59978,#2a4145,"https://api.nga.gov/iiif/5ffc2941-3436-4918-b77a-f8e95ec6a1df/full/!200,200/0/default.jpg"
1879,#745430,#d2caa1,#341c0c,#7f9891,#c4c49e,#6a5a39,"https://api.nga.gov/iiif/337092d8-1346-4470-a92a-43ef385cf982/full/!200,200/0/default.jpg"
1879,#b4a352,,#b4a352,,,,"https://api.nga.gov/iiif/1d18373f-5ced-4d68-bbc5-c50097ca4644/full/!200,200/0/default.jpg"
1879,#6c4c34,,#6c4c34,,,,"https://api.nga.gov/iiif/4adea567-b912-4581-aa43-1247fde6d3b8/full/!200,200/0/default.jpg"
1879,#d0aa87,#d4a098,#5f4125,#a48864,#b6b29b,#5b4d39,"https://api.nga.gov/iiif/6eb167b3-9282-46a9-8d83-4943dccf4363/full/!200,200/0/default.jpg"
1879,#6c7c34,,#6c7c34,,,,"https://api.nga.gov/iiif/4b9ac5d4-7ce4-4259-a28e-d8bbe6794ffe/full/!200,200/0/default.jpg"
1879,#a46c2c,#bca473,#287824,#a58962,#b79a6d,#504a3d,"https://api.nga.gov/iiif/444872bf-10fa-467d-aac1-9bd948028f35/full/!200,200/0/default.jpg"
1879,#a9714b,#8ab6cd,#592d21,#8c7d65,#b6bdb8,#554735,"https://api.nga.gov/iiif/50755f47-e0c6-434f-95e4-9e6a69a89d38/full/!200,200/0/default.jpg"
1879,#b45424,,#b45424,,,,"https://api.nga.gov/iiif/fd747ab9-ce9d-41d9-b8d4-9004ec37ee82/full/!200,200/0/default.jpg"
1879,#c48c74,#ddd2b8,#7c3c24,#809e76,#c1c7a7,#696c3c,"https://api.nga.gov/iiif/2e694859-eac1-4662-b1dd-ac0d10273655/full/!200,200/0/default.jpg"
1879,#9c7444,#e0b996,#2c4464,#8a8d7c,#c4ae8f,#39584c,"https://api.nga.gov/iiif/d285792e-0961-4900-af88-e10624689d79/full/!200,200/0/default.jpg"
1879,#a0a43c,#ceb68e,#6c441c,#877152,#ad9d7e,#6f583c,"https://api.nga.gov/iiif/c38ed386-91a4-4a58-969a-5a7bce3419f0/full/!200,200/0/default.jpg"
1879,#6c4a32,,#6c4a32,,,,"https://api.nga.gov/iiif/7bfb15e0-6f2a-41ae-87f5-c8cc6f5fd37b/full/!200,200/0/default.jpg"
1880,#ac743c,#dbb474,#1c1404,#b5b176,#c0bc84,#5c743d,"https://api.nga.gov/iiif/a0fbbe52-b4d3-4884-9612-7d9b72dcc37c/full/!200,200/0/default.jpg"
1880,#3ca450,,#3ca450,,,,"https://api.nga.gov/iiif/5dd2009f-7782-43d8-9892-be5733d8f43b/full/!200,200/0/default.jpg"
1880,#c6c482,#d3dc9d,#587e3a,#88996f,#c7ce9b,#4a713c,"https://api.nga.gov/iiif/9572178c-0a80-4e74-88bd-4bf3547e8eeb/full/!200,200/0/default.jpg"
1880,#c49424,,#c49424,,,,"https://api.nga.gov/iiif/5bfb4c45-feb8-4dbb-8b77-519c0560dcaf/full/!200,200/0/default.jpg"
1880,#7c843c,,#7c843c,,,,"https://api.nga.gov/iiif/9cc79c1d-3e5d-4531-9bea-0462449a8abc/full/!200,200/0/default.jpg"
1880,#ac6a0f,#d3c2a0,#81450c,#b09b78,#c7b094,#4a3d2d,"https://api.nga.gov/iiif/58d006cd-f833-4c00-af0e-8bd26ac806de/full/!200,200/0/default.jpg"
1880,#876622,#ecc3b0,#674a1f,#9c925e,#d2be9f,#6a622e,"https://api.nga.gov/iiif/5f1d5f48-8378-47b8-bea6-af40486aac4f/full/!200,200/0/default.jpg"
1880,#92933c,#ccbc7c,#787e2a,#a2a05b,#ccc4a8,#787c4c,"https://api.nga.gov/iiif/ec8bb271-e62c-4c85-bd8c-99ba9b38e79c/full/!200,200/0/default.jpg"
1880,#c4a464,#d6c096,#2f607a,#888c69,#bcb493,#355847,"https://api.nga.gov/iiif/142d053c-f747-4414-afb6-132e67fa6960/full/!200,200/0/default.jpg"
1880,#bc2c24,#e7aa8c,#6f1a15,#778d7a,#c9b797,#212f31,"https://api.nga.gov/iiif/ae315a04-28cf-457b-b90c-c82a366c032e/full/!200,200/0/default.jpg"
1880,#58ac38,#decba7,#5c4424,#948a67,#ccc4ac,#56492e,"https://api.nga.gov/iiif/3238d41c-6d94-49dc-8b3a-3d069210d022/full/!200,200/0/default.jpg"
1880,#b19247,,#b19247,,,,"https://api.nga.gov/iiif/5e7297e6-b449-40cf-b6f6-3b5e468074f3/full/!200,200/0/default.jpg"
1880,#c48c3b,#ba9e61,#5d3416,#746c64,,,"https://api.nga.gov/iiif/941f147a-44c6-4d0f-9659-b8078f72bc4a/full/!200,200/0/default.jpg"
1880,#c18a4b,#cc9c7c,#945414,#bc9c84,#b49b83,,"https://api.nga.gov/iiif/7b29c413-dd42-4cb5-a989-74ec08feb0e4/full/!200,200/0/default.jpg"
1880,#a83024,#c08874,#322614,#a67054,#d3cdb0,#342c1c,"https://api.nga.gov/iiif/26d617c6-78d4-499b-b981-0bc785ca3d43/full/!200,200/0/default.jpg"
1880,#5ca3b4,#d8b181,#29515a,#64a4ac,#b8a07f,#706456,"https://api.nga.gov/iiif/199a3f5f-4bb5-4aa9-a8cc-73dd2ee06ad0/full/!200,200/0/default.jpg"
1880,#b78f4a,#e2d2b0,#3c2c13,#a89450,#bec1a9,#505038,"https://api.nga.gov/iiif/31b63be6-35c8-4e1d-b24e-a573f317ead1/full/!200,200/0/default.jpg"
1880,#b78c49,#dcb673,#895704,#9c945c,,,"https://api.nga.gov/iiif/7daf04f0-9841-4add-9d37-22df084f5ea2/full/!200,200/0/default.jpg"
1880,#ab4c31,#ceb996,#993d29,#90745e,#b1b07f,#5b3e30,"https://api.nga.gov/iiif/e6d01922-9b22-4615-a239-86a528c0608d/full/!200,200/0/default.jpg"
1880,#50b458,,#50b458,,,,"https://api.nga.gov/iiif/98e60cb0-0cd5-42ec-8e2f-373104b12e3f/full/!200,200/0/default.jpg"
1880,#c0946c,#ecd494,#66532a,#a48b6b,#c3a783,#64543d,"https://api.nga.gov/iiif/216ca5a4-e3f0-4458-9e73-5b901a9ac19e/full/!200,200/0/default.jpg"
1881,#a44c34,#c4a474,#642e1f,#af9b74,#9cbcb4,#54493a,"https://api.nga.gov/iiif/02c8ff0d-dc16-4120-b611-90a2ed8de407/full/!200,200/0/default.jpg"
1881,#c4ae81,#dcbc7c,#5c3c1c,#9f8b63,#b0a883,#57482f,"https://api.nga.gov/iiif/8c0e57ec-5ee8-4fff-b303-6e34da2dc494/full/!200,200/0/default.jpg"
1881,#947419,,#947419,,,,"https://api.nga.gov/iiif/875bca67-6540-41e4-b45a-736696c1704e/full/!200,200/0/default.jpg"
1881,#5a91cb,#ecc69b,#938644,#979468,#d1b696,#406549,"https://api.nga.gov/iiif/9fc88734-2f9a-4da8-8d46-2b570b201223/full/!200,200/0/default.jpg"
1881,#bc9946,#d3c594,#493223,#84837a,#bfc6b0,#425846,"https://api.nga.gov/iiif/67491bbe-edf6-4946-b9c1-d7f8733ced7a/full/!200,200/0/default.jpg"
1881,#f2bc1d,#fce4b4,#84560e,#a19166,#d1bf9b,#6a562f,"https://api.nga.gov/iiif/ad384145-4118-455b-b239-9f7891df77b6/full/!200,200/0/default.jpg"
1881,#d67e34,#e7c070,#513614,#a38361,#beb290,#54412e,"https://api.nga.gov/iiif/d03eb796-1bff-4221-99a7-58d139d3ec96/full/!200,200/0/default.jpg"
1881,#2c6983,,#2c6983,,,,"https://api.nga.gov/iiif/973f15d7-f2ab-4002-af7a-19fdd269453c/full/!200,200/0/default.jpg"
1881,#775939,,#775939,,,,"https://api.nga.gov/iiif/e5b06963-1e7c-43c7-8920-fe6761f8c24d/full/!200,200/0/default.jpg"
1881,#794b20,#e0b45d,#663d16,#a38e74,#b59a7d,#4d3e31,"https://api.nga.gov/iiif/f65285b9-3e25-4762-9f6e-3515cb551a05/full/!200,200/0/default.jpg"
1881,#a4703c,,#a4703c,,,,"https://api.nga.gov/iiif/9e7df3d2-956c-4c4c-a53c-b2199244518a/full/!200,200/0/default.jpg"
1881,#79542c,,#79542c,,,,"https://api.nga.gov/iiif/7797b2c1-a444-44d6-ad8b-714f0403a7d9/full/!200,200/0/default.jpg"
1882,#c48441,#d1924c,#654726,#846c3c,,,"https://api.nga.gov/iiif/c8828ce7-ee10-41b1-9f2b-9bcdc538a13a/full/!200,200/0/default.jpg"
1882,#c0548c,#ceb48c,#602343,#94846c,#b4a284,#5f5041,"https://api.nga.gov/iiif/101f6ae4-948e-4d84-923c-cdf4e37d2b36/full/!200,200/0/default.jpg"
1882,#cca44c,#e1d9b3,#675219,#9d8d6c,#ccc89c,#3f3029,"https://api.nga.gov/iiif/37e90112-6757-40f6-8395-464d97ff4635/full/!200,200/0/default.jpg"
1882,#a04c8c,,#a04c8c,,,,"https://api.nga.gov/iiif/25814459-88af-4aae-bd93-2a9c2311582c/full/!200,200/0/default.jpg"
1882,#ac3ca4,#e4c084,#62225d,#846f63,#c2b6a2,#534b45,"https://api.nga.gov/iiif/c7a98171-4bfa-4882-9732-c30082ff9a33/full/!200,200/0/default.jpg"
1882,#b8a76b,#eccc74,#594f2a,#b5ad83,#d7c8b7,#84744c,"https://api.nga.gov/iiif/18480bb2-1e28-4b33-a757-f6e87f677949/full/!200,200/0/default.jpg"
1882,#e0bc5c,#e4b8a8,#223a5d,#87846c,#dbcbc7,#3b4d61,"https://api.nga.gov/iiif/8fdbb379-5dd5-46bf-b884-75758156b68b/full/!200,200/0/default.jpg"
1882,#a06840,#e5c2be,#5e3d25,#7f8385,#c0bcb1,#345142,"https://api.nga.gov/iiif/8863a7bc-4cc4-4bc1-a5ee-0ac7b92dad76/full/!200,200/0/default.jpg"
1882,#b87440,,#b87440,,,,"https://api.nga.gov/iiif/31a2c319-1d47-4119-82c1-dbe8f9ed2e58/full/!200,200/0/default.jpg"
1882,#8c541c,#cca474,#6c3c14,#a88758,#b4a994,#544630,"https://api.nga.gov/iiif/edd7c0b9-f8ae-4858-80f9-aecad73cb180/full/!200,200/0/default.jpg"
1882,#ae784c,#d5be85,#5c4224,#a57c5a,#bcaa7c,#543c24,"https://api.nga.gov/iiif/ebb7aeb1-31fa-4791-ad72-3ea7baecf91f/full/!200,200/0/default.jpg"
1882,#dc8c5c,#e8bc74,#6c6c1c,#a77158,#cc9c94,#34241c,"https://api.nga.gov/iiif/98627c1a-eb19-4c97-b1b0-193c4586dd9a/full/!200,200/0/default.jpg"
1882,#944c40,,#944c40,,,,"https://api.nga.gov/iiif/9c959daa-bda4-4632-8500-77928beab9d5/full/!200,200/0/default.jpg"
1882,#b37c4e,#e7d7b5,#1c4e4c,#9f855a,#cbb296,#2d5b4c,"https://api.nga.gov/iiif/37a979be-f546-4a46-856c-fe23a2350a84/full/!200,200/0/default.jpg"
1882,#bc926b,#ce9e78,#2c3874,#979356,#beab91,#3a3f37,"https://api.nga.gov/iiif/2c2a7c71-6ddb-4edf-8564-e03f7c8a08f1/full/!200,200/0/default.jpg"
1882,#cc8b61,#e4b086,#234c49,#a78169,#bcc4c1,#395853,"https://api.nga.gov/iiif/83917675-a070-4626-82ac-860ba13f6fac/full/!200,200/0/default.jpg"
1882,#a8803c,,#a8803c,,,,"https://api.nga.gov/iiif/0531b959-f183-41ac-b321-e5a3f28c28f1/full/!200,200/0/default.jpg"
1882,#c89f70,#dcab7f,#445424,#9f9b60,#bc9f6c,#6f8541,"https://api.nga.gov/iiif/52b425a4-1b7f-4f9a-a7c8-3f88611a5243/full/!200,200/0/default.jpg"
1882,#8f6844,#d3ba99,#744c14,#b28c70,#c4ac94,#574228,"https://api.nga.gov/iiif/4d5c7af2-083e-4a0b-b7bb-4c77ee0a7b2b/full/!200,200/0/default.jpg"
1882,#c03c84,#deae8c,#694711,#a47a54,#d4c4b0,#34261a,"https://api.nga.gov/iiif/1050c145-2892-4679-be3f-43be5553a005/full/!200,200/0/default.jpg"
1883,#ac6434,#d1ba94,#77472d,#886d4e,#bdaa84,#593e2e,"https://api.nga.gov/iiif/f422307b-82b4-4785-99bd-c331742bb866/full/!200,200/0/default.jpg"
1883,#b08e45,#eccc8d,#44440c,#9f8f6c,#b59b74,#524929,"https://api.nga.gov/iiif/ce8caedd-e430-4833-9097-f9d7a003d978/full/!200,200/0/default.jpg"
1883,#b48c54,#d8d0ac,#5c4628,#9b9770,#ccc4a0,#33544b,"https://api.nga.gov/iiif/96a750e5-76bb-4773-892e-d73d79d671a8/full/!200,200/0/default.jpg"
1883,#80643c,,#80643c,,,,"https://api.nga.gov/iiif/e5440a1c-a636-4f4f-a149-18c8bc6626b7/full/!200,200/0/default.jpg"
